what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365047057362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047063745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047070963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365047100322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047106146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047137727
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1365047140455
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1365047140815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047168735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365047171914
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365047176911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365047182961
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365047184161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365047185133
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365047205319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365047207415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365047209362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365047210432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047226573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047295554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047305498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047305625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047305769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047305929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365047325698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365047328462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365047344467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047347105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365047347415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365047366878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365047367948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365047383582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365047385950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047402837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047403820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047404121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047404585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047404908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047417354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047422592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047435364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047450121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047462675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047558207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047560070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1365047564367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047566318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047567242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047567891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047585829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365047592244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365047599341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365047603695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047606028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047614952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047635684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047636097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047636249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047636401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047636545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047636913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047672528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365047676696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365047679430
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365047698778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365047700745
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365047701552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365047702326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047709348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047717836
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365047721467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365047730534
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365047732116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365047733470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365047737161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047745389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047810238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047811771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047853511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047859483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047862853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047863955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047871799
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365047882991
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365047888839
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365047893525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365047896635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048014752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048019992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048030633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1365048034501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048034527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048048332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048050166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048336125
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365048343116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048352087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365048354191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048357226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048366285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048383890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048387944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365048396962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048398142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048405066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1365048414220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365048419911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1365048421362
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1365048421910
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1365048423939
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1365048427334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365048430274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048431522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048435428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048452440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1365048453368
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1365048454465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365048456267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048457723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048471957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048479506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048545195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048554454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365048560148
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1365048588624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365048594671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048596194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048601782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365048603633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048604946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048639856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048644573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048705996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048706866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048708820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048711931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048733062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048737265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048750932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048754258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048898436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365048920993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048923394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048960079
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365048966383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365048975869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048976882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365048986296
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365048986377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048992856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048993018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048993158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048993471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048993972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048994001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048994033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048994062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048994093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048994124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048994153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048994184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048994215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048994543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048994696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048994840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365048995016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365048996148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365048998417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049001798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049020687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049022035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049045942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365049049482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365049052782
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365049053531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365049056719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049062303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049069107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365049069116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049070872
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365049072129
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365049072130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049072259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049074613
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1365049076309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049076313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049077337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049113172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049116707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049204827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365049225421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365049243782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365049248231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049249061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049334570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365049341499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365049343518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049351042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049362786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049364432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049496498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365049500043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365049504333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049508354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049658423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049661532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049683481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365049688608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050326344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050338824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050343149
error,log,,,"Internal Error",1365050346545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050359504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050360779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050380298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050382273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050383879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050384743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050385728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050524322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365050553955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365050556642
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365050560716
error,log,,,"Internal Error",1365050576699
error,log,,,"Internal Error",1365050576787
error,log,,,"Internal Error",1365050577190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365050582691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365050584767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365050586192
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1365050587020
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1365050587804
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1365050588277
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1365050588437
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1365050588580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365050590713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365050595397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365050595550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365050606619
error,log,,,"Internal Error",1365050611695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365050614214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050615448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050625954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365050630532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050633026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365050650659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1365050657389
